"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.513704308E0,-9.010000229E-1,2.341000080E0,6.790999889E0,7.239458675E0
1.518432462E0,-8.899999857E-1,2.384000063E0,6.839000225E0,7.297087114E0
1.523395231E0,-8.750000000E-1,2.411999941E0,6.929999828E0,7.389740614E0
1.528455077E0,-8.750000000E-1,2.433000088E0,7.046999931E0,7.506352141E0
1.533547000E0,-8.989999890E-1,2.456000090E0,7.212999821E0,7.672516135E0
1.538391385E0,-9.259999990E-1,2.482000113E0,7.434000015E0,7.891904509E0
1.543460000E0,-9.240000248E-1,2.529999971E0,7.664000034E0,8.123519707E0
1.548424154E0,-9.269999862E-1,2.584000111E0,7.869999886E0,8.335063512E0
1.553388692E0,-9.670000076E-1,2.608000040E0,8.046999931E0,8.514162385E0
1.558378539E0,-9.929999709E-1,2.609999895E0,8.192999840E0,8.655830103E0
1.563382231E0,-9.800000191E-1,2.608999968E0,8.310999870E0,8.765842784E0
1.568511692E0,-9.549999833E-1,2.618000031E0,8.397000313E0,8.847347816E0
1.573440692E0,-9.369999766E-1,2.644999981E0,8.442999840E0,8.897091668E0
1.578442539E0,-9.190000296E-1,2.687000036E0,8.461000443E0,8.924856231E0
1.583439385E0,-9.169999957E-1,2.730000019E0,8.454999924E0,8.932010569E0
1.588428231E0,-9.340000153E-1,2.752000093E0,8.442999840E0,8.929171677E0
1.593487539E0,-9.869999886E-1,2.773999929E0,8.407999992E0,8.908631121E0
1.598420000E0,-1.042999983E0,2.779999971E0,8.385000229E0,8.895194076E0
1.603423616E0,-1.085000038E0,2.793999910E0,8.376000404E0,8.896125188E0
1.608492231E0,-1.093999982E0,2.809000015E0,8.380000114E0,8.905712715E0
1.613729692E0,-1.088000059E0,2.813999891E0,8.413000107E0,8.937612115E0
1.618431769E0,-1.090000033E0,2.818000078E0,8.494000435E0,9.015390613E0
1.625438923E0,-1.139000058E0,2.822000027E0,8.687999725E0,9.205560521E0
1.628432231E0,-1.167000055E0,2.809000015E0,8.760000229E0,9.273077926E0
1.633619308E0,-1.241999984E0,2.776000023E0,8.901000023E0,9.406196973E0
1.641802846E0,-1.345999956E0,2.723000050E0,9.109000206E0,9.602100286E0
1.643803769E0,-1.371000051E0,2.717000008E0,9.178000450E0,9.669406520E0
1.648465616E0,-1.401000023E0,2.724999905E0,9.321999550E0,9.812650058E0
1.654917462E0,-1.442000031E0,2.746999979E0,9.607000351E0,1.009553509E1
1.658573539E0,-1.458999991E0,2.750999928E0,9.744000435E0,1.022947829E1
1.663443385E0,-1.506000042E0,2.743000031E0,1.006599998E1,1.054117835E1
1.668426308E0,-1.580000043E0,2.691999912E0,1.043400002E1,1.089089620E1
1.673623692E0,-1.680999994E0,2.601000071E0,1.082800007E1,1.126217332E1
1.678410539E0,-1.802000046E0,2.487999916E0,1.127499962E1,1.168601575E1
1.683401000E0,-1.942000031E0,2.365999937E0,1.174800014E1,1.214021529E1
1.688415000E0,-2.122999907E0,2.233000040E0,1.218299961E1,1.256657858E1
1.693458000E0,-2.328999996E0,2.092999935E0,1.255599976E1,1.294055716E1
1.698382769E0,-2.509000063E0,1.972000003E0,1.281499958E1,1.320636512E1
1.703659616E0,-2.657000065E0,1.925999999E0,1.288099957E1,1.329245181E1
1.709597769E0,-2.759999990E0,1.975000024E0,1.269499969E1,1.314082350E1
1.713402846E0,-2.832999945E0,2.062000036E0,1.222000027E1,1.271244034E1
1.721643077E0,-2.872999907E0,2.170000076E0,1.100199986E1,1.157614053E1
1.723390462E0,-2.855999947E0,2.200999975E0,1.049800014E1,1.109996142E1
1.728388231E0,-2.796000004E0,2.273999929E0,9.503999710E0,1.016438400E1
1.733381385E0,-2.711999893E0,2.388999939E0,8.682000160E0,9.404221973E0
1.738436462E0,-2.611999989E0,2.594000101E0,8.071999550E0,8.871784330E0
1.743700769E0,-2.516999960E0,2.872999907E0,7.682000160E0,8.579192487E0
1.748656077E0,-2.480999947E0,3.109999895E0,7.546999931E0,8.531393089E0
1.753584077E0,-2.500000000E0,3.171999931E0,7.585000038E0,8.593242062E0
1.758402385E0,-2.618000031E0,3.165999889E0,7.921999931E0,8.923875972E0
1.763430462E0,-2.819000006E0,2.960000038E0,8.661000252E0,9.577123087E0
1.768479616E0,-3.029000044E0,2.563999891E0,9.786999702E0,1.056098006E1
1.773968923E0,-3.098999977E0,1.810999990E0,1.186200047E1,1.239316654E1
1.778400462E0,-3.023000002E0,1.560999990E0,1.256999969E1,1.302229405E1
1.783587000E0,-2.779999971E0,1.093999982E0,1.392199993E1,1.423893668E1
1.788433385E0,-2.551000118E0,6.600000262E-1,1.519600010E1,1.542276307E1
1.793470539E0,-2.407999992E0,2.520000041E-1,1.634900093E1,1.652730466E1
1.798429539E0,-2.315000057E0,-1.439999938E-1,1.729899979E1,1.745380631E1
1.803383539E0,-2.197000027E0,-4.860000014E-1,1.800699997E1,1.814703979E1
1.810815923E0,-1.843000054E0,-6.719999909E-1,1.865200043E1,1.875487545E1
1.813968923E0,-1.684999943E0,-6.460000277E-1,1.875499916E1,1.884161708E1
1.818438462E0,-1.378999949E0,-5.320000052E-1,1.877000046E1,1.882810617E1
1.824722923E0,-1.187000036E0,-4.110000134E-1,1.854100037E1,1.858350302E1
1.828383077E0,-1.161999941E0,-2.899999917E-1,1.803400040E1,1.807372441E1
1.833647077E0,-1.319000006E0,-1.500000060E-1,1.719799995E1,1.724915834E1
1.838401308E0,-1.634999990E0,-4.999999888E-3,1.607600021E1,1.615893044E1
1.843380077E0,-2.051000118E0,1.049999967E-1,1.483800030E1,1.497944857E1
1.848415154E0,-2.437999964E0,1.909999996E-1,1.365499973E1,1.387225081E1
1.853589308E0,-2.704999924E0,3.179999888E-1,1.262600040E1,1.291642500E1
1.858444923E0,-2.845999956E0,5.130000114E-1,1.176900005E1,1.211908606E1
1.863438846E0,-2.875999928E0,7.419999838E-1,1.107999992E1,1.147119601E1
1.868572385E0,-2.832999945E0,9.539999962E-1,1.055399990E1,1.096918040E1
1.873447077E0,-2.763000011E0,1.113999963E0,1.013300037E1,1.056185881E1
1.878372846E0,-2.688999891E0,1.210999966E0,9.779000282E0,1.021401429E1
1.883428692E0,-2.632999897E0,1.258000016E0,9.524000168E0,9.961015596E0
1.888432692E0,-2.599999905E0,1.289000034E0,9.404999733E0,9.842537303E0
1.893387846E0,-2.576999903E0,1.312000036E0,9.414999962E0,9.849086093E0
1.898460154E0,-2.542999983E0,1.320999980E0,9.506999969E0,9.929498390E0
1.903682000E0,-2.516999960E0,1.325000048E0,9.626000404E0,1.003746969E1
1.908404846E0,-2.506000042E0,1.325999975E0,9.692000389E0,1.009817725E1
1.913493692E0,-2.466000080E0,1.325999975E0,9.814000130E0,1.020558822E1
1.918425539E0,-2.391000032E0,1.319000006E0,9.864000320E0,1.023499607E1
1.923433000E0,-2.269000053E0,1.324000001E0,9.791999817E0,1.013827390E1
1.928535231E0,-2.104000092E0,1.350000024E0,9.638999939E0,9.957893164E0
1.933500385E0,-1.898000002E0,1.381999969E0,9.468999863E0,9.755730948E0
1.938471385E0,-1.649999976E0,1.422000051E0,9.291000366E0,9.542917367E0
1.945836539E0,-1.266000032E0,1.506000042E0,9.034000397E0,9.245753370E0
1.948420923E0,-1.148000002E0,1.539999962E0,8.967000008E0,9.170419457E0
1.953755308E0,-9.499999881E-1,1.601999998E0,8.833999634E0,9.028203227E0
1.958511077E0,-8.000000119E-1,1.646000028E0,8.680999756E0,8.871813393E0
1.963374846E0,-6.940000057E-1,1.684999943E0,8.520999908E0,8.713684654E0
1.968848539E0,-6.150000095E-1,1.713999987E0,8.354000092E0,8.550165992E0
1.973386616E0,-5.440000296E-1,1.710999966E0,8.152999878E0,8.348344981E0
1.978425154E0,-4.659999907E-1,1.715000033E0,7.908999920E0,8.106211251E0
1.983422154E0,-3.829999864E-1,1.733999968E0,7.636000156E0,7.839766786E0
1.988389154E0,-3.079999983E-1,1.756000042E0,7.361999989E0,7.574790029E0
1.993429077E0,-2.329999954E-1,1.781000018E0,7.120999813E0,7.344037609E0
1.998400462E0,-1.550000012E-1,1.797999978E0,6.907999992E0,7.139838431E0
2.003393846E0,-9.300000221E-2,1.820000052E0,6.690000057E0,6.933768813E0
2.008383308E0,-5.200000107E-2,1.853000045E0,6.486999989E0,6.746664511E0
2.013401385E0,-1.600000076E-2,1.884999990E0,6.322000027E0,6.597057321E0
2.018627154E0,1.300000027E-2,1.919999957E0,6.208000183E0,6.498140896E0
2.023800539E0,3.999999911E-2,1.975999951E0,6.147999763E0,6.457869378E0
2.028440000E0,8.399999887E-2,2.032999992E0,6.124000072E0,6.453179205E0
2.033605000E0,1.469999999E-1,2.062000036E0,6.106999874E0,6.447394870E0
2.038488308E0,1.959999949E-1,2.078000069E0,6.098999977E0,6.446262561E0
2.043408231E0,2.210000008E-1,2.096999884E0,6.125000000E0,6.477798585E0
2.048427692E0,2.450000048E-1,2.138999939E0,6.191999912E0,6.555624200E0
2.053562769E0,2.759999931E-1,2.209000111E0,6.301000118E0,6.682698555E0
2.058552308E0,3.219999969E-1,2.276000023E0,6.416999817E0,6.816285407E0
2.063466769E0,3.510000110E-1,2.303999901E0,6.455999851E0,6.863785445E0
2.068432616E0,3.810000122E-1,2.328000069E0,6.504000187E0,6.918581051E0
2.073425923E0,3.310000002E-1,2.322999954E0,6.494999886E0,6.905860794E0
2.078394154E0,2.370000035E-1,2.302999973E0,6.461999893E0,6.864213028E0
2.083418000E0,1.379999965E-1,2.272000074E0,6.458000183E0,6.847393278E0
2.088567308E0,7.500000298E-2,2.250999928E0,6.494999886E0,6.874419916E0
2.093477923E0,5.200000107E-2,2.244999886E0,6.585999966E0,6.958313304E0
2.098577308E0,5.099999905E-2,2.253999949E0,6.743000031E0,7.109934330E0
2.105157616E0,4.100000113E-2,2.280999899E0,7.052000046E0,7.411838246E0
2.108696154E0,3.200000152E-2,2.285000086E0,7.165999889E0,7.521555943E0
2.113444308E0,1.600000076E-2,2.286999941E0,7.376999855E0,7.723389903E0
2.118476616E0,3.000000026E-3,2.302000046E0,7.577000141E0,7.918973693E0
2.123441462E0,-5.799999833E-2,2.309000015E0,7.769000053E0,8.105072911E0
2.128382616E0,-1.850000024E-1,2.293999910E0,7.938000202E0,8.264896115E0
2.133575846E0,-3.109999895E-1,2.288000107E0,8.135000229E0,8.456352299E0
2.138602231E0,-3.529999852E-1,2.311000109E0,8.380000114E0,8.699984621E0
2.143579077E0,-3.310000002E-1,2.355000019E0,8.588999748E0,8.912154777E0
2.148426923E0,-3.170000017E-1,2.395999908E0,8.751000404E0,9.078618432E0
2.155809923E0,-3.359999955E-1,2.417000055E0,8.996999741E0,9.322059300E0
2.158443231E0,-3.540000021E-1,2.417999983E0,9.104999542E0,9.427250744E0
2.163438000E0,-3.970000148E-1,2.446000099E0,9.352999687E0,9.675697838E0
2.168426154E0,-4.359999895E-1,2.517999887E0,9.626000404E0,9.959432876E0
2.173453308E0,-4.720000029E-1,2.584000111E0,9.920999527E0,1.026284913E1
2.178497462E0,-5.320000052E-1,2.618000031E0,1.022700024E1,1.057016944E1
2.183621539E0,-5.960000157E-1,2.625999928E0,1.053100014E1,1.086982316E1
2.188389769E0,-6.100000143E-1,2.618000031E0,1.085999966E1,1.118774404E1
2.194168846E0,-5.860000253E-1,2.595000029E0,1.118299961E1,1.149508162E1
2.198656923E0,-5.740000010E-1,2.578999996E0,1.145899963E1,1.175965091E1
2.205709462E0,-6.119999886E-1,2.601999998E0,1.170800018E1,1.200925544E1
2.209518692E0,-7.070000172E-1,2.640000105E0,1.196700001E1,1.227511869E1
2.213424000E0,-8.230000138E-1,2.677999973E0,1.225100040E1,1.256726000E1
2.218614231E0,-9.430000186E-1,2.730999947E0,1.254100037E1,1.286951048E1
2.223624769E0,-1.113999963E0,2.763000011E0,1.281000042E1,1.315185446E1
2.228435385E0,-1.233000040E0,2.747999907E0,1.292599964E1,1.327227408E1
2.233423385E0,-1.552000046E0,2.668999910E0,1.311900043E1,1.347740469E1
2.238432692E0,-1.922999978E0,2.530999899E0,1.323200035E1,1.360844307E1
2.243748462E0,-2.253000021E0,2.375999928E0,1.328199959E1,1.367965269E1
2.248431385E0,-2.447999954E0,2.280999899E0,1.331200027E1,1.372607066E1
2.253438385E0,-2.470000029E0,2.302000046E0,1.331799984E1,1.373933128E1
2.258445462E0,-2.351999998E0,2.417000055E0,1.323299980E1,1.365599052E1
2.263429462E0,-2.181999922E0,2.581000090E0,1.300500011E1,1.343699048E1
2.268484231E0,-1.985999942E0,2.763000011E0,1.262100029E1,1.307164921E1
2.273556077E0,-1.741000056E0,2.951999903E0,1.207400036E1,1.255097085E1
2.278848539E0,-1.478999972E0,3.147000074E0,1.143500042E1,1.195199920E1
2.283482154E0,-1.241999984E0,3.355000019E0,1.084099960E1,1.141603528E1
2.288990077E0,-1.103999972E0,3.556999922E0,1.036100006E1,1.101005843E1
2.293472846E0,-1.088000059E0,3.711999893E0,1.000500011E1,1.072672898E1
2.298426077E0,-1.118999958E0,3.805000067E0,9.807000160E0,1.057863122E1
2.303802231E0,-1.129999995E0,3.871999979E0,9.789999962E0,1.058836074E1
2.308500308E0,-1.144000053E0,3.941999912E0,9.944999695E0,1.075876937E1
2.313440077E0,-1.210999966E0,3.974999905E0,1.024899960E1,1.105934618E1
2.319545923E0,-1.345999956E0,3.900000095E0,1.070100021E1,1.146878905E1
2.323400308E0,-1.562999964E0,3.641999960E0,1.133600044E1,1.200883169E1
2.328483923E0,-1.781999946E0,3.204999924E0,1.217099953E1,1.271144279E1
2.333439616E0,-1.932000041E0,2.661000013E0,1.313000011E1,1.353552541E1
2.338437308E0,-2.013999939E0,2.095999956E0,1.408500004E1,1.438181622E1
2.343434462E0,-1.996000051E0,1.600999951E0,1.490799999E1,1.512599355E1
2.348508923E0,-1.914000034E0,1.235999942E0,1.547299957E1,1.563984679E1
2.353440692E0,-1.850999951E0,9.789999723E-1,1.573200035E1,1.587074279E1
2.358717692E0,-1.797999978E0,7.500000000E-1,1.576900005E1,1.588888500E1
2.363717692E0,-1.631999969E0,3.869999945E-1,1.561499977E1,1.570482126E1
2.367876846E0,-1.631999969E0,3.869999945E-1,1.561499977E1,1.570482126E1
2.373408923E0,-1.457999945E0,5.900000036E-2,1.517800045E1,1.524798159E1
2.378432923E0,-1.434000015E0,-3.200000152E-2,1.496700001E1,1.503557346E1
2.383432846E0,-1.440999985E0,-1.710000038E-1,1.444999981E1,1.452267938E1
2.389406231E0,-1.455000043E0,-1.790000051E-1,1.342399979E1,1.350380822E1
2.393473385E0,-1.429000020E0,-1.220000014E-1,1.301599979E1,1.309477666E1
2.398554385E0,-1.300999999E0,6.499999762E-2,1.213700008E1,1.220670296E1
2.405863077E0,-9.689999819E-1,4.029999971E-1,1.090900040E1,1.095936402E1
2.408384154E0,-8.529999852E-1,5.130000114E-1,1.059500027E1,1.064165441E1
2.413424846E0,-6.349999905E-1,7.440000176E-1,1.015400028E1,1.020100401E1
2.418409616E0,-5.049999952E-1,9.559999704E-1,9.862000465E0,9.921089361E0
2.423401231E0,-4.580000043E-1,1.108999968E0,9.585000038E0,9.659806968E0
2.428427154E0,-4.210000038E-1,1.197999954E0,9.270999908E0,9.357557598E0
2.433536077E0,-3.589999974E-1,1.261999965E0,8.916000366E0,9.012024603E0
2.438469769E0,-2.800000012E-1,1.322000027E0,8.569000244E0,8.674897651E0
2.443432923E0,-2.070000023E-1,1.345999956E0,8.326000214E0,8.436637034E0
2.448434462E0,-1.720000058E-1,1.312000036E0,8.241000175E0,8.346556894E0
2.453403539E0,-1.749999970E-1,1.223999977E0,8.279999733E0,8.371809632E0
2.458446231E0,-1.679999977E-1,1.125000000E0,8.420000076E0,8.496484584E0
2.463415462E0,-1.120000035E-1,1.049000025E0,8.663999557E0,8.727991372E0
2.468422692E0,-3.000000026E-3,1.006999969E0,8.979000092E0,9.035291948E0
2.473438308E0,1.319999993E-1,9.929999709E-1,9.310000420E0,9.363737542E0
2.478388077E0,2.529999912E-1,9.909999967E-1,9.574999809E0,9.629470979E0
2.484368154E0,3.079999983E-1,9.909999967E-1,9.732999802E0,9.788167864E0
2.488560154E0,2.840000093E-1,9.689999819E-1,9.810000420E0,9.861831737E0
2.493428923E0,2.150000036E-1,9.029999971E-1,9.843999863E0,9.887667434E0
2.498397154E0,1.480000019E-1,8.339999914E-1,9.855999947E0,9.892330106E0
2.503438231E0,1.000000015E-1,7.839999795E-1,9.835000038E0,9.866705718E0
2.508784308E0,6.400000304E-2,7.390000224E-1,9.791999817E0,9.820054860E0
2.513443077E0,5.900000036E-2,7.149999738E-1,9.765000343E0,9.791319506E0
2.518412154E0,1.080000028E-1,7.360000014E-1,9.779999733E0,9.808249323E0
2.523411000E0,1.959999949E-1,7.839999795E-1,9.833000183E0,9.866152470E0
2.528425308E0,2.509999871E-1,8.479999900E-1,9.854000092E0,9.893605146E0
2.533668923E0,2.319999933E-1,9.060000181E-1,9.786000252E0,9.830588027E0
2.538472923E0,1.870000064E-1,9.259999990E-1,9.713000298E0,9.758832911E0
2.543438077E0,3.299999982E-2,9.390000105E-1,9.477999687E0,9.524457365E0
2.548433539E0,-1.519999951E-1,9.139999747E-1,9.135000229E0,9.181869588E0
2.553432769E0,-3.300000131E-1,8.690000176E-1,8.710000038E0,8.759461268E0
2.559076539E0,-5.590000153E-1,8.840000033E-1,8.095999718E0,8.163280496E0
2.563443846E0,-6.110000014E-1,9.179999828E-1,7.921999931E0,7.998382829E0
2.568438462E0,-6.890000105E-1,1.024999976E0,7.592999935E0,7.692788440E0
2.573481846E0,-7.609999776E-1,1.161000013E0,7.272999763E0,7.404293859E0
2.578428154E0,-8.420000076E-1,1.286000013E0,6.972000122E0,7.139435955E0
2.583423769E0,-9.169999957E-1,1.391000032E0,6.698999882E0,6.903069571E0
2.588470693E0,-9.509999752E-1,1.478999972E0,6.455999851E0,6.691171493E0
2.593390846E0,-9.390000105E-1,1.541000009E0,6.250000000E0,6.505297998E0
2.598410385E0,-9.150000215E-1,1.585000038E0,6.105000019E0,6.373419443E0
2.603447231E0,-8.970000148E-1,1.644000053E0,6.030000210E0,6.314130798E0
2.608617846E0,-8.949999809E-1,1.717000008E0,6.014999866E0,6.318966481E0
2.613440077E0,-9.309999943E-1,1.769999981E0,6.051000118E0,6.372932084E0
2.618629846E0,-9.980000257E-1,1.805999994E0,6.131999969E0,6.469858086E0
2.623420231E0,-1.090999961E0,1.827999949E0,6.225999832E0,6.579888953E0
2.628427616E0,-1.235000014E0,1.840999961E0,6.287000179E0,6.666399114E0
2.634664462E0,-1.409999967E0,1.861999989E0,6.347000122E0,6.763102425E0
2.638819231E0,-1.542999983E0,1.894999981E0,6.460000038E0,6.906770183E0
2.643439385E0,-1.595000029E0,1.932000041E0,6.610000134E0,7.068857830E0
2.648432769E0,-1.552000046E0,1.981999993E0,6.815999985E0,7.266008802E0
2.653595846E0,-1.427999973E0,2.042999983E0,7.035999775E0,7.464470891E0
2.658433385E0,-1.292000055E0,2.086999893E0,7.238999844E0,7.643817857E0
2.663426000E0,-1.200000048E0,2.086999893E0,7.452000141E0,7.831211578E0
2.668574000E0,-1.166000009E0,2.053999901E0,7.658999920E0,8.014908071E0
2.674008923E0,-1.162999988E0,2.017999887E0,7.869999886E0,8.207422903E0
2.678437846E0,-1.154000044E0,1.996000051E0,8.098999977E0,8.420779829E0
2.683361923E0,-1.111999989E0,2.013999939E0,8.322999954E0,8.635106714E0
2.688484846E0,-1.042999983E0,2.065999985E0,8.500000000E0,8.809438399E0
2.693442846E0,-9.909999967E-1,2.115999937E0,8.625000000E0,8.935891770E0
2.698523154E0,-9.850000143E-1,2.164000034E0,8.727999687E0,9.046054373E0
2.703388077E0,-1.001999974E0,2.187000036E0,8.782999992E0,9.106484611E0
2.708640923E0,-1.064000010E0,2.226000071E0,8.904000282E0,9.239501792E0
2.713434769E0,-1.136000037E0,2.260999918E0,9.012000084E0,9.360489422E0
2.718411769E0,-1.177000046E0,2.299000025E0,9.111000061E0,9.470008043E0
2.723427308E0,-1.180999994E0,2.322000027E0,9.218999863E0,9.580000187E0
2.728436231E0,-1.207000017E0,2.313999891E0,9.314000130E0,9.672747436E0
2.733439616E0,-1.284000039E0,2.296000004E0,9.416000366E0,9.776570719E0
2.738438231E0,-1.371000051E0,2.279000044E0,9.522999763E0,9.887416591E0
2.743435154E0,-1.412999988E0,2.250999928E0,9.616999626E0,9.977487231E0
2.748429923E0,-1.429999948E0,2.217999935E0,9.704000473E0,1.005644315E1
2.753455308E0,-1.483999968E0,2.197000027E0,9.807000160E0,1.015905100E1
2.758432923E0,-1.569000006E0,2.198999882E0,9.947999954E0,1.030825226E1
2.763570693E0,-1.667999983E0,2.197000027E0,1.011499977E1,1.048438140E1
2.770876693E0,-1.894999981E0,2.168999910E0,1.039400005E1,1.078567674E1
2.773446077E0,-1.980000019E0,2.141999960E0,1.050199986E1,1.089956719E1
2.778394846E0,-2.130000114E0,2.101999998E0,1.074100018E1,1.115008472E1
2.786781769E0,-2.279000044E0,2.122999907E0,1.119799995E1,1.162308792E1
2.788431308E0,-2.316999912E0,2.140000105E0,1.137100029E1,1.180032782E1
2.793393385E0,-2.392999887E0,2.174000025E0,1.172099972E1,1.215872357E1
2.798502154E0,-2.480000019E0,2.207999945E0,1.203999996E1,1.248948610E1
2.804947154E0,-2.612999916E0,2.226000071E0,1.223400021E1,1.270643955E1
2.808812846E0,-2.796000004E0,2.194999933E0,1.220300007E1,1.271018691E1
2.813739154E0,-2.963999987E0,2.164000034E0,1.191199970E1,1.246450677E1
2.818739154E0,-3.055000067E0,2.384999990E0,1.077499962E1,1.145084570E1
2.823826077E0,-3.055000067E0,2.384999990E0,1.077499962E1,1.145084570E1
2.828610231E0,-2.989000082E0,2.578000069E0,1.011900043E1,1.086160097E1
2.833610231E0,-3.000999928E0,2.842999935E0,8.935999870E0,9.845849018E0
2.841356462E0,-3.000999928E0,2.842999935E0,8.935999870E0,9.845849018E0
2.843403077E0,-3.085000038E0,2.858000040E0,8.878999710E0,9.824562347E0
2.848535154E0,-3.299000025E0,2.822000027E0,9.020999908E0,1.001126988E1
2.853402308E0,-3.414000034E0,2.763000011E0,9.234000206E0,1.022527873E1
2.858616308E0,-3.707000017E0,2.346999884E0,1.046899986E1,1.135122089E1
2.863413616E0,-3.767999887E0,2.135999918E0,1.102600002E1,1.184622283E1
2.868743616E0,-3.815000057E0,1.429999948E0,1.255300045E1,1.319761136E1
2.873420539E0,-3.767999887E0,1.245000005E0,1.300500011E1,1.359698041E1
2.878400385E0,-3.566999912E0,9.509999752E-1,1.399800014E1,1.447659827E1
2.883435154E0,-3.289000034E0,6.759999990E-1,1.517399979E1,1.554106710E1
2.888646616E0,-3.071000099E0,3.249999881E-1,1.648800087E1,1.677470832E1
2.893457539E0,-2.937000036E0,-1.110000014E-1,1.779400063E1,1.803509768E1
2.898411693E0,-2.823999882E0,-5.839999914E-1,1.881900024E1,1.903866596E1
2.903781846E0,-2.704999924E0,-1.006000042E0,1.932999992E1,1.954425639E1
2.908458154E0,-2.664000034E0,-1.307999969E0,1.931500053E1,1.954167357E1
2.913458308E0,-2.734999895E0,-1.452000022E0,1.885700035E1,1.910955234E1
2.918741846E0,-2.855000019E0,-1.429999948E0,1.809399986E1,1.837358854E1
2.923959154E0,-2.960999966E0,-1.223000050E0,1.712299919E1,1.742011341E1
2.928406308E0,-3.023000002E0,-8.579999804E-1,1.594799995E1,1.625464228E1
2.933375616E0,-3.058000088E0,-4.530000091E-1,1.460599995E1,1.492956155E1
2.938796923E0,-3.082000017E0,-1.169999987E-1,1.322599983E1,1.358084992E1
2.943391077E0,-3.094000101E0,1.459999979E-1,1.191300011E1,1.230909112E1
2.948394923E0,-3.081000090E0,3.899999857E-1,1.068599987E1,1.112812899E1
2.953416077E0,-3.063999891E0,6.460000277E-1,9.543999672E0,1.004456774E1
2.958426923E0,-3.058000088E0,9.049999714E-1,8.520999908E0,9.098232187E0
2.963421923E0,-3.052000046E0,1.133999944E0,7.652999878E0,8.316794291E0
2.969088308E0,-3.052999973E0,1.327999949E0,6.962999821E0,7.718015237E0
2.973457154E0,-3.051000118E0,1.509999990E0,6.440999985E0,7.285271614E0
2.978537385E0,-3.026000023E0,1.700999975E0,6.065000057E0,6.988154459E0
2.983406693E0,-2.980000019E0,1.878999949E0,5.827000141E0,6.809182885E0
2.988442308E0,-2.921000004E0,2.000999928E0,5.742000103E0,6.745873325E0
2.993465308E0,-2.849999905E0,2.046999931E0,5.842000008E0,6.814812709E0
2.998432539E0,-2.757999897E0,2.016999960E0,6.117000103E0,7.006607063E0
3.003455308E0,-2.651999950E0,1.927999973E0,6.494999886E0,7.275665684E0
3.008512231E0,-2.542000055E0,1.797999978E0,6.939000130E0,7.605543439E0
3.013745923E0,-2.427000046E0,1.675999999E0,7.439000130E0,8.002376406E0
3.018458154E0,-2.371000051E0,1.631999969E0,7.688000202E0,8.209166356E0
3.023456923E0,-2.253999949E0,1.569000006E0,8.149999619E0,8.600277354E0
3.028456923E0,-1.993000031E0,1.401000023E0,8.904999733E0,9.232219150E0
3.032783077E0,-1.993000031E0,1.401000023E0,8.904999733E0,9.232219150E0
3.033880846E0,-1.934000015E0,1.358999968E0,9.062000275E0,9.365206135E0
3.038431077E0,-1.878999949E0,1.312999964E0,9.220999718E0,9.501654882E0
3.043406231E0,-1.774999976E0,1.233999968E0,9.520000458E0,9.762365981E0
3.048418000E0,-1.674000025E0,1.189000010E0,9.770999908E0,9.984409663E0
3.053409154E0,-1.559000015E0,1.189000010E0,9.970999718E0,1.016194063E1
3.058406077E0,-1.417999983E0,1.207000017E0,1.009399986E1,1.026432688E1
3.063706308E0,-1.294000030E0,1.233000040E0,1.008800030E1,1.024511958E1
3.068474769E0,-1.187000036E0,1.284999967E0,9.968999863E0,1.012132167E1
